ID,Type,Title,Author,Year,Journal,Booktitle,Volume,Number,Pages,DOI,URL,Publisher,Editor,Abstract,Keywords,bibsource,biburl,timestamp,eprint,eprinttype,series,note,howpublished,month,CCF_Rank,CCF_Name,CAS_Zone,CAS_Top,CAS_Name,Publication_Type,CAS_Category,CCF_Type
DBLP:conf/nips/SzlamGL11,inproceedings,Structured sparse coding via lateral inhibition,Arthur Szlam; Karol Gregor; Yann LeCun,2011,,"Advances in Neural Information Processing Systems 24: 25th Annual Conference on Neural Information Processing Systems 2011. Proceedings of a meeting held 12-14 December 2011, Granada, Spain",,,1116--1124,,https://proceedings.neurips.cc/paper/2011/hash/fae0b27c451c728867a567e8c1bb4e53-Abstract.html,,John Shawe-Taylor; Richard S. Zemel; Peter L. Bartlett; Fernando C. N. Pereira; Kilian Q. Weinberger,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/SzlamGL11.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/cvpr/BoureauBLP10,inproceedings,Learning mid-level features for recognition,Y-Lan Boureau; Francis R. Bach; Yann LeCun; Jean Ponce,2010,,"The Twenty-Third IEEE Conference on Computer Vision and Pattern Recognition, CVPR 2010, San Francisco, CA, USA, 13-18 June 2010",,,2559--2566,10.1109/CVPR.2010.5539963,https://doi.org/10.1109/CVPR.2010.5539963,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/BoureauBLP10.bib,"Fri, 24 Mar 2023 00:00:00 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/eccv/TaylorFLB10,inproceedings,Convolutional Learning of Spatio-temporal Features,Graham W. Taylor; Rob Fergus; Yann LeCun; Christoph Bregler,2010,,"Computer Vision - ECCV 2010 - 11th European Conference on Computer Vision, Heraklion, Crete, Greece, September 5-11, 2010, Proceedings, Part VI",6316,,140--153,10.1007/978-3-642-15567-3_11,https://doi.org/10.1007/978-3-642-15567-3_11,Springer,Kostas Daniilidis; Petros Maragos; Nikos Paragios,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/eccv/TaylorFLB10.bib,"Thu, 27 Jul 2023 01:00:00 +0200",,,Lecture Notes in Computer Science,,,,B类,ECCV,,,,conference,,推荐国际学术会议
DBLP:conf/icml/BoureauPL10,inproceedings,A Theoretical Analysis of Feature Pooling in Visual Recognition,Y-Lan Boureau; Jean Ponce; Yann LeCun,2010,,"Proceedings of the 27th International Conference on Machine Learning (ICML-10), June 21-24, 2010, Haifa, Israel",,,111--118,,https://icml.cc/Conferences/2010/papers/638.pdf,Omnipress,Johannes Fürnkranz; Thorsten Joachims,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icml/BoureauPL10.bib,"Wed, 03 Apr 2019 01:00:00 +0200",,,,,,,A类,ICML,,,,conference,,推荐国际学术会议
DBLP:conf/icml/GregorL10,inproceedings,Learning Fast Approximations of Sparse Coding,Karol Gregor; Yann LeCun,2010,,"Proceedings of the 27th International Conference on Machine Learning (ICML-10), June 21-24, 2010, Haifa, Israel",,,399--406,,https://icml.cc/Conferences/2010/papers/449.pdf,Omnipress,Johannes Fürnkranz; Thorsten Joachims,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icml/GregorL10.bib,"Wed, 03 Apr 2019 01:00:00 +0200",,,,,,,A类,ICML,,,,conference,,推荐国际学术会议
DBLP:conf/nips/KavukcuogluSBGML10,inproceedings,Learning Convolutional Feature Hierarchies for Visual Recognition,Koray Kavukcuoglu; Pierre Sermanet; Y-Lan Boureau; Karol Gregor; Michaël Mathieu; Yann LeCun,2010,,"Advances in Neural Information Processing Systems 23: 24th Annual Conference on Neural Information Processing Systems 2010. Proceedings of a meeting held 6-9 December 2010, Vancouver, British Columbia, Canada",,,1090--1098,,https://proceedings.neurips.cc/paper/2010/hash/a01610228fe998f515a72dd730294d87-Abstract.html,"Curran Associates, Inc.",John D. Lafferty; Christopher K. I. Williams; John Shawe-Taylor; Richard S. Zemel; Aron Culotta,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/KavukcuogluSBGML10.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/KingmaL10,inproceedings,Regularized estimation of image statistics by Score Matching,Diederik P. Kingma; Yann LeCun,2010,,"Advances in Neural Information Processing Systems 23: 24th Annual Conference on Neural Information Processing Systems 2010. Proceedings of a meeting held 6-9 December 2010, Vancouver, British Columbia, Canada",,,1126--1134,,https://proceedings.neurips.cc/paper/2010/hash/6f3e29a35278d71c7f65495871231324-Abstract.html,"Curran Associates, Inc.",John D. Lafferty; Christopher K. I. Williams; John Shawe-Taylor; Richard S. Zemel; Aron Culotta,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/KingmaL10.bib,"Thu, 21 Jan 2021 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:journals/jfr/SermanetHSGBECML09,article,A multirange architecture for collision-free off-road robot navigation,Pierre Sermanet; Raia Hadsell; Marco Scoffier; Matthew Grimes; Jan Ben; Ayse Erkan; Chris Crudele; Urs Miller; Yann LeCun,2009,J. Field Robotics,,26,1,52--87,10.1002/ROB.20270,https://doi.org/10.1002/rob.20270,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/jfr/SermanetHSGBECML09.bib,"Sun, 28 May 2017 01:00:00 +0200",,,,,,,,,2区,否,Journal of Field Robotics,journal,计算机科学,
DBLP:journals/jfr/HadsellSBESKML09,article,Learning long-range vision for autonomous off-road driving,Raia Hadsell; Pierre Sermanet; Jan Ben; Ayse Erkan; Marco Scoffier; Koray Kavukcuoglu; Urs Muller; Yann LeCun,2009,J. Field Robotics,,26,2,120--144,10.1002/ROB.20276,https://doi.org/10.1002/rob.20276,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/jfr/HadsellSBESKML09.bib,"Sun, 28 May 2017 01:00:00 +0200",,,,,,,,,2区,否,Journal of Field Robotics,journal,计算机科学,
DBLP:conf/cvpr/KavukcuogluRFL09,inproceedings,Learning invariant features through topographic filter maps,Koray Kavukcuoglu; Marc'Aurelio Ranzato; Rob Fergus; Yann LeCun,2009,,"2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 2009), 20-25 June 2009, Miami, Florida, USA",,,1605--1612,10.1109/CVPR.2009.5206545,https://doi.org/10.1109/CVPR.2009.5206545,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/KavukcuogluRFL09.bib,"Fri, 24 Mar 2023 00:00:00 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/iccv/JarrettKRL09,inproceedings,What is the best multi-stage architecture for object recognition?,Kevin Jarrett; Koray Kavukcuoglu; Marc'Aurelio Ranzato; Yann LeCun,2009,,"IEEE 12th International Conference on Computer Vision, ICCV 2009, Kyoto, Japan, September 27 - October 4, 2009",,,2146--2153,10.1109/ICCV.2009.5459469,https://doi.org/10.1109/ICCV.2009.5459469,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iccv/JarrettKRL09.bib,"Thu, 23 Mar 2023 00:00:00 +0100",,,,,,,A类,ICCV,,,,conference,,推荐国际学术会议
DBLP:conf/icml/YuSLHB09,inproceedings,Workshop summary: Workshop on learning feature hierarchies,Kai Yu; Ruslan Salakhutdinov; Yann LeCun; Geoffrey E. Hinton; Yoshua Bengio,2009,,"Proceedings of the 26th Annual International Conference on Machine Learning, ICML 2009, Montreal, Quebec, Canada, June 14-18, 2009",382,,5,10.1145/1553374.1553543,https://doi.org/10.1145/1553374.1553543,ACM,Andrea Pohoreckyj Danyluk; Léon Bottou; Michael L. Littman,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icml/YuSLHB09.bib,"Tue, 06 Nov 2018 16:58:29 +0100",,,ACM International Conference Proceeding Series,,,,A类,ICML,,,,conference,,推荐国际学术会议
DBLP:conf/icra/GrimesL09,inproceedings,Efficient off-road localization using visually corrected odometry,Matthew Grimes; Yann LeCun,2009,,"2009 IEEE International Conference on Robotics and Automation, ICRA 2009, Kobe, Japan, May 12-17, 2009",,,2649--2654,10.1109/ROBOT.2009.5152880,https://doi.org/10.1109/ROBOT.2009.5152880,IEEE,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icra/GrimesL09.bib,"Mon, 22 May 2017 01:00:00 +0200",,,,,,,B类,ICRA,,,,conference,,推荐国际学术会议
DBLP:journals/ijcv/FitzgibbonTL08,article,Editorial,Andrew W. Fitzgibbon; Camillo J. Taylor; Yann LeCun,2008,Int. J. Comput. Vis.,,80,1,1--2,10.1007/S11263-008-0162-4,https://doi.org/10.1007/s11263-008-0162-4,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/ijcv/FitzgibbonTL08.bib,"Fri, 13 Mar 2020 00:00:00 +0100",,,,,,,A类,IJCV,2区,否,INTERNATIONAL JOURNAL OF COMPUTER VISION,journal,计算机科学,推荐国际学术刊物
DBLP:journals/jmlr/OsadchyLM07,article,Synergistic Face Detection and Pose Estimation with Energy-Based Models,Margarita Osadchy; Yann LeCun; Matthew L. Miller,2007,J. Mach. Learn. Res.,,8,,1197--1215,10.5555/1314498.1314539,https://dl.acm.org/doi/10.5555/1314498.1314539,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/jmlr/OsadchyLM07.bib,"Thu, 02 Jun 2022 01:00:00 +0200",,,,,,,A类,JMLR,4区,否,JOURNAL OF MACHINE LEARNING RESEARCH,journal,计算机科学,推荐国际学术刊物
DBLP:journals/jmlr/SonnenburgBOBBHLMPRRSSVWW07,article,The Need for Open Source Software in Machine Learning,Sören Sonnenburg; Mikio L. Braun; Cheng Soon Ong; Samy Bengio; Léon Bottou; Geoffrey Holmes; Yann LeCun; Klaus-Robert Müller; Fernando Pereira; Carl Edward Rasmussen; Gunnar Rätsch; Bernhard Schölkopf; Alexander J. Smola; Pascal Vincent; Jason Weston; Robert C. Williamson,2007,J. Mach. Learn. Res.,,8,,2443--2466,10.5555/1314498.1314577,https://dl.acm.org/doi/10.5555/1314498.1314577,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/jmlr/SonnenburgBOBBHLMPRRSSVWW07.bib,"Fri, 30 Dec 2022 00:00:00 +0100",,,,,,,A类,JMLR,4区,否,JOURNAL OF MACHINE LEARNING RESEARCH,journal,计算机科学,推荐国际学术刊物
DBLP:conf/aaai/MirowskiML07,inproceedings,Time-Delay Neural Networks and Independent Component Analysis for EEG-Based Prediction of Epileptic Seizures Propagation,Piotr W. Mirowski; Deepak Madhavan; Yann LeCun,2007,,"Proceedings of the Twenty-Second AAAI Conference on Artificial Intelligence, July 22-26, 2007, Vancouver, British Columbia, Canada",,,1892--1893,,http://www.aaai.org/Library/AAAI/2007/aaai07-321.php,AAAI Press,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/aaai/MirowskiML07.bib,"Tue, 05 Sep 2023 01:00:00 +0200",,,,,,,A类,AAAI,,,,conference,,推荐国际学术会议
DBLP:conf/cvpr/RanzatoHBL07,inproceedings,Unsupervised Learning of Invariant Feature Hierarchies with Applications to Object Recognition,Marc'Aurelio Ranzato; Fu Jie Huang; Y-Lan Boureau; Yann LeCun,2007,,"2007 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 2007), 18-23 June 2007, Minneapolis, Minnesota, USA",,,,10.1109/CVPR.2007.383157,https://doi.org/10.1109/CVPR.2007.383157,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/RanzatoHBL07.bib,"Fri, 24 Mar 2023 00:00:00 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/kdd/ChopraTLCL07,inproceedings,Discovering the hidden structure of house prices with a non-parametric latent manifold model,Sumit Chopra; Trivikraman Thampy; John Leahy; Andrew Caplin; Yann LeCun,2007,,"Proceedings of the 13th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining, San Jose, California, USA, August 12-15, 2007",,,173--182,10.1145/1281192.1281214,https://doi.org/10.1145/1281192.1281214,ACM,Pavel Berkhin; Rich Caruana; Xindong Wu,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/kdd/ChopraTLCL07.bib,"Fri, 10 Mar 2023 14:55:31 +0100",,,,,,,A类,SIGKDD,,,,conference,,推荐国际学术会议
DBLP:conf/nips/RanzatoBL07,inproceedings,Sparse Feature Learning for Deep Belief Networks,Marc'Aurelio Ranzato; Y-Lan Boureau; Yann LeCun,2007,,"Advances in Neural Information Processing Systems 20, Proceedings of the Twenty-First Annual Conference on Neural Information Processing Systems, Vancouver, British Columbia, Canada, December 3-6, 2007",,,1185--1192,,https://proceedings.neurips.cc/paper/2007/hash/c60d060b946d6dd6145dcbad5c4ccf6f-Abstract.html,"Curran Associates, Inc.",John C. Platt; Daphne Koller; Yoram Singer; Sam T. Roweis,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/RanzatoBL07.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/cvpr/HuangL06,inproceedings,Large-scale Learning with SVM and Convolutional for Generic Object Categorization,Fu Jie Huang; Yann LeCun,2006,,"2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 2006), 17-22 June 2006, New York, NY, USA",,,284--291,10.1109/CVPR.2006.164,https://doi.org/10.1109/CVPR.2006.164,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/HuangL06.bib,"Fri, 28 Feb 2025 00:00:00 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/cvpr/HadsellCL06,inproceedings,Dimensionality Reduction by Learning an Invariant Mapping,Raia Hadsell; Sumit Chopra; Yann LeCun,2006,,"2006 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 2006), 17-22 June 2006, New York, NY, USA",,,1735--1742,10.1109/CVPR.2006.100,https://doi.org/10.1109/CVPR.2006.100,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/HadsellCL06.bib,"Fri, 28 Feb 2025 00:00:00 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/nips/RanzatoPCL06,inproceedings,Efficient Learning of Sparse Representations with an Energy-Based Model,Marc'Aurelio Ranzato; Christopher S. Poultney; Sumit Chopra; Yann LeCun,2006,,"Advances in Neural Information Processing Systems 19, Proceedings of the Twentieth Annual Conference on Neural Information Processing Systems, Vancouver, British Columbia, Canada, December 4-7, 2006",,,1137--1144,,https://proceedings.neurips.cc/paper/2006/hash/87f4d79e36d68c3031ccf6c55e9bbd39-Abstract.html,MIT Press,Bernhard Schölkopf; John C. Platt; Thomas Hofmann,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/RanzatoPCL06.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:journals/tip/NingDLPBB05,article,Toward Automatic Phenotyping of Developing Embryos From Videos,F. Ning; D. Delhomme; Yann LeCun; F. Piano; Léon Bottou; Paolo Emilio Barbano,2005,IEEE Trans. Image Process.,,14,9,1360--1371,10.1109/TIP.2005.852470,https://doi.org/10.1109/TIP.2005.852470,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tip/NingDLPBB05.bib,"Sun, 10 May 2020 01:00:00 +0200",,,,,,,A类,TIP,1区,是,IEEE TRANSACTIONS ON IMAGE PROCESSING,journal,计算机科学,推荐国际学术刊物
DBLP:conf/cvpr/ChopraHL05,inproceedings,"Learning a Similarity Metric Discriminatively, with Application to Face Verification",Sumit Chopra; Raia Hadsell; Yann LeCun,2005,,"2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 2005), 20-26 June 2005, San Diego, CA, USA",,,539--546,10.1109/CVPR.2005.202,https://doi.org/10.1109/CVPR.2005.202,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/ChopraHL05.bib,"Fri, 28 Feb 2025 00:00:00 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/nips/LeCunMBCF05,inproceedings,Off-Road Obstacle Avoidance through End-to-End Learning,Yann LeCun; Urs Muller; Jan Ben; Eric Cosatto; Beat Flepp,2005,,"Advances in Neural Information Processing Systems 18 [Neural Information Processing Systems, NIPS 2005, December 5-8, 2005, Vancouver, British Columbia, Canada]",,,739--746,,https://proceedings.neurips.cc/paper/2005/hash/fdf1bc5669e8ff5ba45d02fded729feb-Abstract.html,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/LeCunMBCF05.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/cvpr/LeCunHB04,inproceedings,Learning Methods for Generic Object Recognition with Invariance to Pose and Lighting,Yann LeCun; Fu Jie Huang; Léon Bottou,2004,,"2004 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 2004), with CD-ROM, 27 June - 2 July 2004, Washington, DC, USA",,,97--104,10.1109/CVPR.2004.144,https://doi.ieeecomputersociety.org/10.1109/CVPR.2004.144,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/LeCunHB04.bib,"Fri, 28 Feb 2025 00:00:00 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/nips/BottouC03,inproceedings,Large Scale Online Learning,Léon Bottou; Yann LeCun,2003,,"Advances in Neural Information Processing Systems 16 [Neural Information Processing Systems, NIPS 2003, December 8-13, 2003, Vancouver and Whistler, British Columbia, Canada]",,,217--224,,https://proceedings.neurips.cc/paper/2003/hash/9fb7b048c96d44a0337f049e0a61ff06-Abstract.html,MIT Press,Sebastian Thrun; Lawrence K. Saul; Bernhard Schölkopf,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/BottouC03.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/SaulLIL02,inproceedings,Real Time Voice Processing with Audiovisual Feedback: Toward Autonomous Agents with Perfect Pitch,Lawrence K. Saul; Daniel D. Lee; Charles L. Isbell Jr.; Yann LeCun,2002,,"Advances in Neural Information Processing Systems 15 [Neural Information Processing Systems, NIPS 2002, December 9-14, 2002, Vancouver, British Columbia, Canada]",,,1181--1188,,https://proceedings.neurips.cc/paper/2002/hash/43351f7bf9a215be70c2c2caa7555002-Abstract.html,MIT Press,Suzanna Becker; Sebastian Thrun; Klaus Obermayer,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/SaulLIL02.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:journals/pieee/CoxHLSR98,article,On the applications of multimedia processing to communications,Richard V. Cox; Barry G. Haskell; Yann LeCun; Behzad Shahraray; Lawrence R. Rabiner,1998,Proc. IEEE,,86,5,755--824,10.1109/5.664272,https://doi.org/10.1109/5.664272,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/pieee/CoxHLSR98.bib,"Mon, 28 Feb 2022 00:00:00 +0100",,,,,,,A类,Proc. IEEE,1区,是,PROCEEDINGS OF THE IEEE,journal,计算机科学,推荐国际学术刊物
DBLP:journals/pieee/LeCunBBH98,article,Gradient-based learning applied to document recognition,Yann LeCun; Léon Bottou; Yoshua Bengio; Patrick Haffner,1998,Proc. IEEE,,86,11,2278--2324,10.1109/5.726791,https://doi.org/10.1109/5.726791,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/pieee/LeCunBBH98.bib,"Wed, 16 Mar 2022 00:00:00 +0100",,,,,,,A类,Proc. IEEE,1区,是,PROCEEDINGS OF THE IEEE,journal,计算机科学,推荐国际学术刊物
DBLP:journals/tcsv/HaskellHLPOCRBH98,article,Image and video coding-emerging standards and beyond,Barry G. Haskell; Paul G. Howard; Yann LeCun; Atul Puri; Jörn Ostermann; M. Reha Civanlar; Lawrence R. Rabiner; Léon Bottou; Patrick Haffner,1998,IEEE Trans. Circuits Syst. Video Technol.,,8,7,814--837,10.1109/76.735379,https://doi.org/10.1109/76.735379,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tcsv/HaskellHLPOCRBH98.bib,"Mon, 03 Mar 2025 00:00:00 +0100",,,,,,,B类,TCSVT,1区,是,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,journal,计算机科学,推荐国际学术刊物
DBLP:journals/tip/ChellappaFKKLNP98,article,Guest Editorial Applications Of Artificial Neural Networks To Image Processing,Rama Chellappa; Kunihiko Fukushima; Aggelos K. Katsaggelos; Sun-Yuan Kung; Yann LeCun; Nasser M. Nasrabadi; Tomaso A. Poggio,1998,IEEE Trans. Image Process.,,7,8,1093--1096,10.1109/TIP.1998.704303,https://doi.org/10.1109/TIP.1998.704303,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tip/ChellappaFKKLNP98.bib,"Sun, 10 May 2020 01:00:00 +0200",,,,,,,A类,TIP,1区,是,IEEE TRANSACTIONS ON IMAGE PROCESSING,journal,计算机科学,推荐国际学术刊物
DBLP:conf/nips/SimardBHL98,inproceedings,Boxlets: A Fast Convolution Algorithm for Signal Processing and Neural Networks,Patrice Y. Simard; Léon Bottou; Patrick Haffner; Yann LeCun,1998,,"Advances in Neural Information Processing Systems 11, [NIPS Conference, Denver, Colorado, USA, November 30 - December 5, 1998]",,,571--577,,http://papers.nips.cc/paper/1602-boxlets-a-fast-convolution-algorithm-for-signal-processing-and-neural-networks,The MIT Press,Michael J. Kearns; Sara A. Solla; David A. Cohn,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/SimardBHL98.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/cvpr/BottouBL97,inproceedings,Global Training of Document Processing Systems Using Graph Transformer Networks,Léon Bottou; Yoshua Bengio; Yann LeCun,1997,,"1997 Conference on Computer Vision and Pattern Recognition (CVPR '97), June 17-19, 1997, San Juan, Puerto Rico",,,489--494,10.1109/CVPR.1997.609370,https://doi.org/10.1109/CVPR.1997.609370,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/BottouBL97.bib,"Fri, 24 Mar 2023 00:00:00 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/icassp/LeCunBB97,inproceedings,Reading checks with multilayer graph transformer networks,Yann LeCun; Léon Bottou; Yoshua Bengio,1997,,"1997 IEEE International Conference on Acoustics, Speech, and Signal Processing, ICASSP '97, Munich, Germany, April 21-24, 1997",,,151--154,10.1109/ICASSP.1997.599580,https://doi.org/10.1109/ICASSP.1997.599580,IEEE Computer Society,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icassp/LeCunBB97.bib,"Thu, 23 Mar 2023 00:00:00 +0100",,,,,,,B类,ICASSP,,,,conference,,推荐国际学术会议
DBLP:journals/neco/BengioLNB95,article,LeRec: a NN/HMM hybrid for on-line handwriting recognition,Yoshua Bengio; Yann LeCun; Craig R. Nohl; Christopher J. C. Burges,1995,Neural Comput.,,7,6,1289--1303,10.1162/NECO.1995.7.6.1289,https://doi.org/10.1162/neco.1995.7.6.1289,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/neco/BengioLNB95.bib,"Tue, 01 Sep 2020 01:00:00 +0200",,,,,,,B类,,4区,否,NEURAL COMPUTATION,journal,计算机科学,推荐国际学术刊物
DBLP:journals/neco/VapnikLL94,article,Measuring the VC-Dimension of a Learning Machine,Vladimir Vapnik; Esther Levin; Yann LeCun,1994,Neural Comput.,,6,5,851--876,10.1162/NECO.1994.6.5.851,https://doi.org/10.1162/neco.1994.6.5.851,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/neco/VapnikLL94.bib,"Mon, 28 Aug 2023 01:00:00 +0200",,,,,,,B类,,4区,否,NEURAL COMPUTATION,journal,计算机科学,推荐国际学术刊物
DBLP:journals/neco/DruckerCJLV94,article,Boosting and Other Ensemble Methods,Harris Drucker; Corinna Cortes; Lawrence D. Jackel; Yann LeCun; Vladimir Vapnik,1994,Neural Comput.,,6,6,1289--1301,10.1162/NECO.1994.6.6.1289,https://doi.org/10.1162/neco.1994.6.6.1289,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/neco/DruckerCJLV94.bib,"Tue, 01 Sep 2020 01:00:00 +0200",,,,,,,B类,,4区,否,NEURAL COMPUTATION,journal,计算机科学,推荐国际学术刊物
DBLP:conf/icml/DruckerCJCV94,inproceedings,Boosting and Other Machine Learning Algorithms,Harris Drucker; Corinna Cortes; Lawrence D. Jackel; Yann LeCun; Vladimir Vapnik,1994,,"Machine Learning, Proceedings of the Eleventh International Conference, Rutgers University, New Brunswick, NJ, USA, July 10-13, 1994",,,53--61,10.1016/B978-1-55860-335-6.50015-5,https://doi.org/10.1016/b978-1-55860-335-6.50015-5,Morgan Kaufmann,William W. Cohen; Haym Hirsh,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icml/DruckerCJCV94.bib,"Mon, 24 Jun 2019 13:56:31 +0200",,,,,,,A类,ICML,,,,conference,,推荐国际学术会议
DBLP:conf/nips/BromleyGLSS93,inproceedings,Signature Verification Using a Siamese Time Delay Neural Network,Jane Bromley; Isabelle Guyon; Yann LeCun; Eduard Säckinger; Roopak Shah,1993,,"Advances in Neural Information Processing Systems 6, [7th NIPS Conference, Denver, Colorado, USA, 1993]",,,737--744,,http://papers.nips.cc/paper/769-signature-verification-using-a-siamese-time-delay-neural-network,Morgan Kaufmann,Jack D. Cowan; Gerald Tesauro; Joshua Alspector,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/BromleyGLSS93.bib,"Mon, 16 May 2022 15:41:51 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/BengioCH93,inproceedings,"Globally Trained Handwritten Word Recognizer Using Spatial Representation, Convolutional Neural Networks, and Hidden Markov Models",Yoshua Bengio; Yann LeCun; Donnie Henderson,1993,,"Advances in Neural Information Processing Systems 6, [7th NIPS Conference, Denver, Colorado, USA, 1993]",,,937--944,,http://papers.nips.cc/paper/819-globally-trained-handwritten-word-recognizer-using-spatial-representation-convolutional-neural-networks-and-hidden-markov-models,Morgan Kaufmann,Jack D. Cowan; Gerald Tesauro; Joshua Alspector,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/BengioCH93.bib,"Fri, 06 Mar 2020 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
